Gender,Rate,Age Next Birthday,Loan Term,Premium Rate
M,0.04,35,28,9.54
M,0.04,36,28,10.38
M,0.04,37,28,11.84
M,0.04,38,28,13.45
M,0.04,39,28,14.84
M,0.04,40,28,16.32
M,0.04,41,28,17.37
M,0.04,42,28,19.89
M,0.04,43,28,22.63
M,0.04,44,28,25.64
M,0.04,45,28,28.38
M,0.04,46,28,33.62
M,0.04,47,28,36.77
M,0.04,48,28,40.13
M,0.04,49,28,43.72
M,0.04,50,28,49.49
M,0.04,51,28,55.87
M,0.04,52,28,62.85
M,0.04,53,28,70.64
M,0.04,54,28,79.41
M,0.04,55,28,86.33
M,0.04,56,28,93.76
M,0.04,57,28,101.03
M,0.04,58,28,109.13
M,0.04,59,28,115.94
M,0.04,60,28,120.76
M,0.04,61,28,128.61
M,0.04,62,28,150.53
M,0.04,63,28,185.08
M,0.04,64,28,268.85
M,0.04,65,28,139.39
M,0.03,20,28,5.11
M,0.03,21,28,5.42
M,0.03,22,28,5.51
M,0.03,23,28,5.60
M,0.03,24,28,5.70
M,0.03,25,28,5.79
M,0.03,26,28,5.89
M,0.03,27,28,6.14
M,0.03,28,28,6.53
M,0.03,29,28,6.62
M,0.03,30,28,7.19
M,0.03,31,28,7.28
M,0.03,32,28,7.60
M,0.03,33,28,7.99
M,0.03,34,28,8.48
M,0.03,35,28,9.16
M,0.03,36,28,9.95
M,0.03,37,28,11.36
M,0.03,38,28,12.93
M,0.03,39,28,14.24
M,0.03,40,28,15.67
M,0.03,41,28,16.68
M,0.03,42,28,19.09
M,0.03,43,28,21.72
M,0.03,44,28,24.59
M,0.03,45,28,27.28
M,0.03,46,28,32.40
M,0.03,47,28,35.49
M,0.03,48,28,38.79
M,0.03,49,28,42.34
M,0.03,50,28,48.06
M,0.03,51,28,54.40
M,0.03,52,28,61.36
M,0.03,53,28,69.13
M,0.03,54,28,77.90
M,0.03,55,28,84.72
M,0.03,56,28,92.02
M,0.03,57,28,99.18
M,0.03,58,28,107.13
M,0.03,59,28,113.79
M,0.03,60,28,119.18
M,0.03,61,28,127.03
M,0.03,62,28,149.17
M,0.03,63,28,183.96
M,0.03,64,28,267.98
M,0.03,65,28,139.17
F,0.04,20,28,4.90
F,0.04,21,28,5.08
F,0.04,22,28,5.12
F,0.04,23,28,5.16
F,0.04,24,28,5.20
F,0.04,25,28,5.21
F,0.04,26,28,5.27
F,0.04,27,28,5.32
F,0.04,28,28,5.38
F,0.04,29,28,5.48
F,0.04,30,28,5.67
F,0.04,31,28,5.98
F,0.04,32,28,6.26
F,0.04,33,28,6.50
F,0.04,34,28,6.63
F,0.04,35,28,7.35
F,0.04,36,28,8.12
F,0.04,37,28,9.86
F,0.04,38,28,9.98
F,0.04,39,28,10.57
F,0.04,40,28,12.42
F,0.04,41,28,14.38
F,0.04,42,28,16.57
F,0.04,43,28,18.89
F,0.04,44,28,19.59
F,0.04,45,28,20.21
F,0.04,46,28,21.50
F,0.04,47,28,23.61
F,0.04,48,28,25.87
F,0.04,49,28,31.61
F,0.04,50,28,34.71
F,0.04,51,28,38.08
F,0.04,52,28,41.61
F,0.04,53,28,45.49
F,0.04,54,28,49.79
F,0.04,55,28,57.05
F,0.04,56,28,59.05
F,0.04,57,28,66.62
F,0.04,58,28,75.27
F,0.04,59,28,93.76
F,0.04,60,28,103.00
F,0.04,61,28,114.56
F,0.04,62,28,129.37
F,0.04,63,28,148.55
F,0.04,64,28,202.50
F,0.04,65,28,103.76
F,0.03,20,28,4.76
F,0.03,21,28,4.92
F,0.03,22,28,4.94
F,0.03,23,28,4.96
F,0.03,24,28,4.98
F,0.03,25,28,5.00
F,0.03,26,28,5.02
F,0.03,27,28,5.10
F,0.03,28,28,5.23
F,0.03,29,28,5.37
F,0.03,30,28,5.66
F,0.03,31,28,5.81
F,0.03,32,28,6.08
F,0.03,33,28,6.26
F,0.03,34,28,6.38
F,0.03,35,28,7.07
F,0.03,36,28,7.83
F,0.03,37,28,8.50
F,0.03,38,28,9.26
F,0.03,39,28,10.23
F,0.03,40,28,12.00
F,0.03,41,28,13.89
F,0.03,42,28,16.11
F,0.03,43,28,17.53
F,0.03,44,28,18.98
F,0.03,45,28,19.59
F,0.03,46,28,20.88
F,0.03,47,28,22.97
F,0.03,48,28,25.22
F,0.03,49,28,30.87
F,0.03,50,28,33.94
F,0.03,51,28,37.26
F,0.03,52,28,40.75
F,0.03,53,28,44.59
F,0.03,54,28,48.84
F,0.03,55,28,56.02
F,0.03,56,28,58.05
F,0.03,57,28,65.58
F,0.03,58,28,74.18
F,0.03,59,28,92.54
F,0.03,60,28,101.85
F,0.03,61,28,113.53
F,0.03,62,28,128.44
F,0.03,63,28,147.72
F,0.03,64,28,201.83
F,0.03,65,28,103.58
M,0.04,20,29,5.36
M,0.04,21,29,5.73
M,0.04,22,29,5.85
M,0.04,23,29,5.93
M,0.04,24,29,6.02
M,0.04,25,29,6.13
M,0.04,26,29,6.23
M,0.04,27,29,6.49
M,0.04,28,29,6.87
M,0.04,29,29,7.22
M,0.04,30,29,7.57
M,0.04,31,29,7.66
M,0.04,32,29,8.00
M,0.04,33,29,8.44
M,0.04,34,29,8.98
M,0.04,35,29,9.75
M,0.04,36,29,10.67
M,0.04,37,29,12.28
M,0.04,38,29,14.32
M,0.04,39,29,15.74
M,0.04,40,29,17.23
M,0.04,41,29,18.23
M,0.04,42,29,20.78
M,0.04,43,29,23.56
M,0.04,44,29,26.57
M,0.04,45,29,29.33
M,0.04,46,29,34.65
M,0.04,47,29,37.79
M,0.04,48,29,41.15
M,0.04,49,29,44.73
M,0.04,50,29,50.52
M,0.04,51,29,56.94
M,0.04,52,29,63.94
M,0.04,53,29,71.73
M,0.04,54,29,80.50
M,0.04,55,29,87.43
M,0.04,56,29,94.81
M,0.04,57,29,102.04
M,0.04,58,29,110.08
M,0.04,59,29,116.85
M,0.04,60,29,121.60
M,0.04,61,29,129.37
M,0.04,62,29,151.18
M,0.04,63,29,185.62
M,0.04,64,29,269.30
M,0.04,65,29,139.79
M,0.03,20,29,5.14
M,0.03,21,29,5.48
M,0.03,22,29,5.58
M,0.03,23,29,5.67
M,0.03,24,29,5.77
M,0.03,25,29,5.87
M,0.03,26,29,5.96
M,0.03,27,29,6.22
M,0.03,28,29,6.62
M,0.03,29,29,6.65
M,0.03,30,29,7.28
M,0.03,31,29,7.39
M,0.03,32,29,7.71
M,0.03,33,29,8.10
M,0.03,34,29,8.59
M,0.03,35,29,9.34
M,0.03,36,29,10.21
M,0.03,37,29,11.77
M,0.03,38,29,13.75
M,0.03,39,29,15.11
M,0.03,40,29,16.54
M,0.03,41,29,17.51
M,0.03,42,29,19.95
M,0.03,43,29,22.61
M,0.03,44,29,25.50
M,0.03,45,29,28.20
M,0.03,46,29,33.38
M,0.03,47,29,36.49
M,0.03,48,29,39.80
M,0.03,49,29,43.34
M,0.03,50,29,49.08
M,0.03,51,29,55.47
M,0.03,52,29,62.43
M,0.03,53,29,70.22
M,0.03,54,29,79.00
M,0.03,55,29,85.82
M,0.03,56,29,93.08
M,0.03,57,29,100.20
M,0.03,58,29,108.10
M,0.03,59,29,114.70
M,0.03,60,29,120.02
M,0.03,61,29,127.83
M,0.03,62,29,149.84
M,0.03,63,29,184.52
M,0.03,64,29,268.43
M,0.03,65,29,139.57
F,0.04,20,29,5.04
F,0.04,21,29,5.08
F,0.04,22,29,5.12
F,0.04,23,29,5.17
F,0.04,24,29,5.21
F,0.04,25,29,5.26
F,0.04,26,29,5.30
F,0.04,27,29,5.33
F,0.04,28,29,5.42
F,0.04,29,29,5.53
F,0.04,30,29,5.73
F,0.04,31,29,6.04
F,0.04,32,29,6.30
F,0.04,33,29,6.52
F,0.04,34,29,6.68
F,0.04,35,29,7.45
F,0.04,36,29,8.32
F,0.04,37,29,10.12
F,0.04,38,29,10.24
F,0.04,39,29,11.36
F,0.04,40,29,13.24
F,0.04,41,29,15.25
F,0.04,42,29,17.48
F,0.04,43,29,19.82
F,0.04,44,29,20.44
F,0.04,45,29,21.01
F,0.04,46,29,22.26
F,0.04,47,29,24.37
F,0.04,48,29,26.62
F,0.04,49,29,32.42
F,0.04,50,29,35.50
F,0.04,51,29,38.87
F,0.04,52,29,42.39
F,0.04,53,29,46.29
F,0.04,54,29,50.60
F,0.04,55,29,57.85
F,0.04,56,29,59.83
F,0.04,57,29,67.43
F,0.04,58,29,76.08
F,0.04,59,29,94.61
F,0.04,60,29,103.84
F,0.04,61,29,115.38
F,0.04,62,29,129.79
F,0.04,63,29,149.00
F,0.04,64,29,203.02
F,0.04,65,29,104.23
F,0.03,20,29,4.88
F,0.03,21,29,5.06
F,0.03,22,29,5.06
F,0.03,23,29,5.06
F,0.03,24,29,5.06
F,0.03,25,29,5.06
F,0.03,26,29,5.06
F,0.03,27,29,5.18
F,0.03,28,29,5.31
F,0.03,29,29,5.48
F,0.03,30,29,5.62
F,0.03,31,29,5.90
F,0.03,32,29,6.13
F,0.03,33,29,6.27
F,0.03,34,29,6.41
F,0.03,35,29,7.16
F,0.03,36,29,8.00
F,0.03,37,29,8.78
F,0.03,38,29,9.88
F,0.03,39,29,10.99
F,0.03,40,29,12.79
F,0.03,41,29,14.74
F,0.03,42,29,16.98
F,0.03,43,29,18.38
F,0.03,44,29,19.82
F,0.03,45,29,20.37
F,0.03,46,29,21.62
F,0.03,47,29,23.72
F,0.03,48,29,25.95
F,0.03,49,29,31.68
F,0.03,50,29,34.72
F,0.03,51,29,38.05
F,0.03,52,29,41.52
F,0.03,53,29,45.38
F,0.03,54,29,49.64
F,0.03,55,29,56.83
F,0.03,56,29,58.83
F,0.03,57,29,66.40
F,0.03,58,29,75.01
F,0.03,59,29,93.40
F,0.03,60,29,102.71
F,0.03,61,29,114.35
F,0.03,62,29,128.87
F,0.03,63,29,148.18
F,0.03,64,29,202.37
F,0.03,65,29,104.07
M,0.04,20,30,5.41
M,0.04,21,30,5.81
M,0.04,22,30,5.94
M,0.04,23,30,5.99
M,0.04,24,30,6.10
M,0.04,25,30,6.21
M,0.04,26,30,6.32
M,0.04,27,30,6.58
M,0.04,28,30,6.98
M,0.04,29,30,7.39
M,0.04,30,30,7.48
M,0.04,31,30,7.75
M,0.04,32,30,8.11
M,0.04,33,30,8.56
M,0.04,34,30,9.12
M,0.04,35,30,9.97
M,0.04,36,30,10.97
M,0.04,37,30,12.97
M,0.04,38,30,15.10
M,0.04,39,30,16.53
M,0.04,40,30,18.06
M,0.04,41,30,19.04
M,0.04,42,30,21.61
M,0.04,43,30,24.41
M,0.04,44,30,27.45
M,0.04,45,30,30.21
M,0.04,46,30,35.60
M,0.04,47,30,38.76
M,0.04,48,30,42.09
M,0.04,49,30,45.68
M,0.04,50,30,51.50
M,0.04,51,30,57.92
M,0.04,52,30,64.94
M,0.04,53,30,72.76
M,0.04,54,30,81.56
M,0.04,55,30,88.45
M,0.04,56,30,95.83
M,0.04,57,30,103.01
M,0.04,58,30,111.00
M,0.04,59,30,117.71
M,0.04,60,30,122.36
M,0.04,61,30,130.09
M,0.04,62,30,151.80
M,0.04,63,30,186.15
M,0.04,64,30,269.74
M,0.04,65,30,140.18
M,0.03,20,30,5.16
M,0.03,21,30,5.55
M,0.03,22,30,5.65
M,0.03,23,30,5.74
M,0.03,24,30,5.84
M,0.03,25,30,5.94
M,0.03,26,30,6.03
M,0.03,27,30,6.33
M,0.03,28,30,6.62
M,0.03,29,30,6.92
M,0.03,30,30,7.21
M,0.03,31,30,7.50
M,0.03,32,30,7.81
M,0.03,33,30,8.22
M,0.03,34,30,8.72
M,0.03,35,30,9.52
M,0.03,36,30,10.47
M,0.03,37,30,12.42
M,0.03,38,30,14.49
M,0.03,39,30,15.86
M,0.03,40,30,17.34
M,0.03,41,30,18.29
M,0.03,42,30,20.76
M,0.03,43,30,23.44
M,0.03,44,30,26.35
M,0.03,45,30,29.07
M,0.03,46,30,34.32
M,0.03,47,30,37.43
M,0.03,48,30,40.73
M,0.03,49,30,44.28
M,0.03,50,30,50.05
M,0.03,51,30,56.44
M,0.03,52,30,63.43
M,0.03,53,30,71.26
M,0.03,54,30,80.05
M,0.03,55,30,86.85
M,0.03,56,30,94.11
M,0.03,57,30,101.17
M,0.03,58,30,109.04
M,0.03,59,30,115.57
M,0.03,60,30,120.82
M,0.03,61,30,128.56
M,0.03,62,30,150.47
M,0.03,63,30,185.04
M,0.03,64,30,268.89
M,0.03,65,30,139.96
F,0.04,20,30,5.09
F,0.04,21,30,5.14
F,0.04,22,30,5.18
F,0.04,23,30,5.22
F,0.04,24,30,5.27
F,0.04,25,30,5.31
F,0.04,26,30,5.35
F,0.04,27,30,5.36
F,0.04,28,30,5.47
F,0.04,29,30,5.58
F,0.04,30,30,5.79
F,0.04,31,30,6.10
F,0.04,32,30,6.35
F,0.04,33,30,6.56
F,0.04,34,30,6.74
F,0.04,35,30,7.56
F,0.04,36,30,8.51
F,0.04,37,30,10.34
F,0.04,38,30,10.81
F,0.04,39,30,12.09
F,0.04,40,30,13.98
F,0.04,41,30,16.07
F,0.04,42,30,18.34
F,0.04,43,30,20.67
F,0.04,44,30,21.24
F,0.04,45,30,21.75
F,0.04,46,30,22.97
F,0.04,47,30,25.06
F,0.04,48,30,27.32
F,0.04,49,30,33.16
F,0.04,50,30,36.26
F,0.04,51,30,39.60
F,0.04,52,30,43.14
F,0.04,53,30,47.04
F,0.04,54,30,51.34
F,0.04,55,30,58.64
F,0.04,56,30,60.58
F,0.04,57,30,68.20
F,0.04,58,30,76.86
F,0.04,59,30,95.44
F,0.04,60,30,104.63
F,0.04,61,30,116.18
F,0.04,62,30,130.19
F,0.04,63,30,149.42
F,0.04,64,30,203.52
F,0.04,65,30,104.72
F,0.03,20,30,4.91
F,0.03,21,30,5.10
F,0.03,22,30,5.10
F,0.03,23,30,5.10
F,0.03,24,30,5.10
F,0.03,25,30,5.10
F,0.03,26,30,5.10
F,0.03,27,30,5.25
F,0.03,28,30,5.42
F,0.03,29,30,5.56
F,0.03,30,30,5.75
F,0.03,31,30,6.00
F,0.03,32,30,6.15
F,0.03,33,30,6.29
F,0.03,34,30,6.44
F,0.03,35,30,7.25
F,0.03,36,30,8.17
F,0.03,37,30,9.27
F,0.03,38,30,10.44
F,0.03,39,30,11.69
F,0.03,40,30,13.52
F,0.03,41,30,15.55
F,0.03,42,30,17.78
F,0.03,43,30,19.20
F,0.03,44,30,20.60
F,0.03,45,30,21.10
F,0.03,46,30,22.33
F,0.03,47,30,24.40
F,0.03,48,30,26.65
F,0.03,49,30,32.42
F,0.03,50,30,35.48
F,0.03,51,30,38.79
F,0.03,52,30,42.27
F,0.03,53,30,46.13
F,0.03,54,30,50.40
F,0.03,55,30,57.62
F,0.03,56,30,59.60
F,0.03,57,30,67.17
F,0.03,58,30,75.79
F,0.03,59,30,94.24
F,0.03,60,30,103.52
F,0.03,61,30,115.15
F,0.03,62,30,129.28
F,0.03,63,30,148.61
F,0.03,64,30,202.87
F,0.03,65,30,104.55
M,0.04,20,31,5.58
M,0.04,21,31,5.94
M,0.04,22,31,6.00
M,0.04,23,31,6.11
M,0.04,24,31,6.22
M,0.04,25,31,6.33
M,0.04,26,31,6.55
M,0.04,27,31,6.83
M,0.04,28,31,7.23
M,0.04,29,31,7.51
M,0.04,30,31,7.71
M,0.04,31,31,8.02
M,0.04,32,31,8.50
M,0.04,33,31,9.07
M,0.04,34,31,9.61
M,0.04,35,31,10.76
M,0.04,36,31,11.90
M,0.04,37,31,13.93
M,0.04,38,31,16.10
M,0.04,39,31,17.50
M,0.04,40,31,19.04
M,0.04,41,31,19.90
M,0.04,42,31,22.47
M,0.04,43,31,25.27
M,0.04,44,31,28.32
M,0.04,45,31,31.07
M,0.04,46,31,36.49
M,0.04,47,31,39.62
M,0.04,48,31,42.98
M,0.04,49,31,46.55
M,0.04,50,31,52.37
M,0.04,51,31,58.81
M,0.04,52,31,65.83
M,0.04,53,31,73.68
M,0.04,54,31,82.46
M,0.04,55,31,89.35
M,0.04,56,31,96.70
M,0.04,57,31,103.85
M,0.04,58,31,111.81
M,0.04,59,31,118.45
M,0.04,60,31,123.05
M,0.04,61,31,130.74
M,0.04,62,31,152.35
M,0.04,63,31,186.60
M,0.04,64,31,270.12
M,0.04,65,31,140.53
M,0.03,20,31,5.19
M,0.03,21,31,5.61
M,0.03,22,31,5.75
M,0.03,23,31,5.85
M,0.03,24,31,5.95
M,0.03,25,31,6.04
M,0.03,26,31,6.30
M,0.03,27,31,6.59
M,0.03,28,31,6.88
M,0.03,29,31,7.17
M,0.03,30,31,7.46
M,0.03,31,31,7.75
M,0.03,32,31,8.17
M,0.03,33,31,8.70
M,0.03,34,31,9.21
M,0.03,35,31,10.29
M,0.03,36,31,11.38
M,0.03,37,31,13.35
M,0.03,38,31,15.45
M,0.03,39,31,16.82
M,0.03,40,31,18.29
M,0.03,41,31,19.12
M,0.03,42,31,21.59
M,0.03,43,31,24.27
M,0.03,44,31,27.19
M,0.03,45,31,29.90
M,0.03,46,31,35.19
M,0.03,47,31,38.28
M,0.03,48,31,41.59
M,0.03,49,31,45.14
M,0.03,50,31,50.91
M,0.03,51,31,57.33
M,0.03,52,31,64.33
M,0.03,53,31,72.18
M,0.03,54,31,80.97
M,0.03,55,31,87.76
M,0.03,56,31,94.99
M,0.03,57,31,102.03
M,0.03,58,31,109.84
M,0.03,59,31,116.33
M,0.03,60,31,121.52
M,0.03,61,31,129.21
M,0.03,62,31,151.03
M,0.03,63,31,185.52
M,0.03,64,31,269.28
M,0.03,65,31,140.31
F,0.04,20,31,5.17
F,0.04,21,31,5.20
F,0.04,22,31,5.23
F,0.04,23,31,5.27
F,0.04,24,31,5.30
F,0.04,25,31,5.33
F,0.04,26,31,5.36
F,0.04,27,31,5.39
F,0.04,28,31,5.52
F,0.04,29,31,5.65
F,0.04,30,31,5.88
F,0.04,31,31,6.28
F,0.04,32,31,6.44
F,0.04,33,31,6.74
F,0.04,34,31,6.95
F,0.04,35,31,8.00
F,0.04,36,31,9.00
F,0.04,37,31,10.94
F,0.04,38,31,11.42
F,0.04,39,31,12.77
F,0.04,40,31,14.69
F,0.04,41,31,16.79
F,0.04,42,31,19.08
F,0.04,43,31,21.42
F,0.04,44,31,21.93
F,0.04,45,31,22.42
F,0.04,46,31,23.61
F,0.04,47,31,25.71
F,0.04,48,31,27.95
F,0.04,49,31,33.83
F,0.04,50,31,36.92
F,0.04,51,31,40.27
F,0.04,52,31,43.81
F,0.04,53,31,47.69
F,0.04,54,31,51.99
F,0.04,55,31,59.31
F,0.04,56,31,61.21
F,0.04,57,31,68.85
F,0.04,58,31,77.51
F,0.04,59,31,96.13
F,0.04,60,31,105.31
F,0.04,61,31,116.84
F,0.04,62,31,130.49
F,0.04,63,31,149.75
F,0.04,64,31,203.92
F,0.04,65,31,105.08
F,0.03,20,31,4.97
F,0.03,21,31,5.16
F,0.03,22,31,5.16
F,0.03,23,31,5.16
F,0.03,24,31,5.16
F,0.03,25,31,5.16
F,0.03,26,31,5.16
F,0.03,27,31,5.31
F,0.03,28,31,5.50
F,0.03,29,31,5.65
F,0.03,30,31,5.84
F,0.03,31,31,6.13
F,0.03,32,31,6.26
F,0.03,33,31,6.44
F,0.03,34,31,6.70
F,0.03,35,31,7.69
F,0.03,36,31,8.66
F,0.03,37,31,9.80
F,0.03,38,31,11.03
F,0.03,39,31,12.36
F,0.03,40,31,14.21
F,0.03,41,31,16.24
F,0.03,42,31,18.52
F,0.03,43,31,19.90
F,0.03,44,31,21.28
F,0.03,45,31,21.76
F,0.03,46,31,22.95
F,0.03,47,31,25.04
F,0.03,48,31,27.27
F,0.03,49,31,33.09
F,0.03,50,31,36.14
F,0.03,51,31,39.45
F,0.03,52,31,42.95
F,0.03,53,31,46.79
F,0.03,54,31,51.05
F,0.03,55,31,58.30
F,0.03,56,31,60.24
F,0.03,57,31,67.83
F,0.03,58,31,76.45
F,0.03,59,31,94.94
F,0.03,60,31,104.20
F,0.03,61,31,115.83
F,0.03,62,31,129.59
F,0.03,63,31,148.95
F,0.03,64,31,203.28
F,0.03,65,31,104.92
M,0.04,20,32,5.75
M,0.04,21,32,6.08
M,0.04,22,32,6.11
M,0.04,23,32,6.23
M,0.04,24,32,6.35
M,0.04,25,32,6.40
M,0.04,26,32,6.66
M,0.04,27,32,6.95
M,0.04,28,32,7.31
M,0.04,29,32,7.64
M,0.04,30,32,7.86
M,0.04,31,32,8.16
M,0.04,32,32,8.67
M,0.04,33,32,9.36
M,0.04,34,32,9.87
M,0.04,35,32,11.52
M,0.04,36,32,12.75
M,0.04,37,32,14.80
M,0.04,38,32,17.00
M,0.04,39,32,18.46
M,0.04,40,32,19.92
M,0.04,41,32,20.69
M,0.04,42,32,23.27
M,0.04,43,32,26.07
M,0.04,44,32,29.12
M,0.04,45,32,31.86
M,0.04,46,32,37.32
M,0.04,47,32,40.44
M,0.04,48,32,43.79
M,0.04,49,32,47.35
M,0.04,50,32,53.18
M,0.04,51,32,59.62
M,0.04,52,32,66.68
M,0.04,53,32,74.52
M,0.04,54,32,83.32
M,0.04,55,32,90.20
M,0.04,56,32,97.53
M,0.04,57,32,104.65
M,0.04,58,32,112.58
M,0.04,59,32,119.17
M,0.04,60,32,123.72
M,0.04,61,32,131.36
M,0.04,62,32,152.88
M,0.04,63,32,187.05
M,0.04,64,32,270.48
M,0.04,65,32,140.85
M,0.03,20,32,5.22
M,0.03,21,32,5.68
M,0.03,22,32,5.85
M,0.03,23,32,5.96
M,0.03,24,32,6.06
M,0.03,25,32,6.15
M,0.03,26,32,6.43
M,0.03,27,32,6.72
M,0.03,28,32,7.01
M,0.03,29,32,7.30
M,0.03,30,32,7.59
M,0.03,31,32,7.88
M,0.03,32,32,8.34
M,0.03,33,32,8.99
M,0.03,34,32,9.47
M,0.03,35,32,11.03
M,0.03,36,32,12.21
M,0.03,37,32,14.20
M,0.03,38,32,16.35
M,0.03,39,32,17.74
M,0.03,40,32,19.14
M,0.03,41,32,19.89
M,0.03,42,32,22.36
M,0.03,43,32,25.05
M,0.03,44,32,27.98
M,0.03,45,32,30.67
M,0.03,46,32,36.01
M,0.03,47,32,39.09
M,0.03,48,32,42.40
M,0.03,49,32,45.93
M,0.03,50,32,51.73
M,0.03,51,32,58.15
M,0.03,52,32,65.19
M,0.03,53,32,73.03
M,0.03,54,32,81.85
M,0.03,55,32,88.61
M,0.03,56,32,95.83
M,0.03,57,32,102.84
M,0.03,58,32,110.62
M,0.03,59,32,117.06
M,0.03,60,32,122.19
M,0.03,61,32,129.84
M,0.03,62,32,151.57
M,0.03,63,32,185.97
M,0.03,64,32,269.65
M,0.03,65,32,140.64
F,0.04,20,32,5.24
F,0.04,21,32,5.26
F,0.04,22,32,5.29
F,0.04,23,32,5.31
F,0.04,24,32,5.34
F,0.04,25,32,5.36
F,0.04,26,32,5.39
F,0.04,27,32,5.40
F,0.04,28,32,5.57
F,0.04,29,32,5.77
F,0.04,30,32,5.96
F,0.04,31,32,6.29
F,0.04,32,32,6.57
F,0.04,33,32,6.95
F,0.04,34,32,6.99
F,0.04,35,32,8.38
F,0.04,36,32,9.42
F,0.04,37,32,11.54
F,0.04,38,32,11.98
F,0.04,39,32,13.43
F,0.04,40,32,15.36
F,0.04,41,32,17.47
F,0.04,42,32,19.79
F,0.04,43,32,22.11
F,0.04,44,32,22.60
F,0.04,45,32,23.04
F,0.04,46,32,24.20
F,0.04,47,32,26.31
F,0.04,48,32,28.54
F,0.04,49,32,34.47
F,0.04,50,32,37.55
F,0.04,51,32,40.88
F,0.04,52,32,44.43
F,0.04,53,32,48.31
F,0.04,54,32,52.61
F,0.04,55,32,59.93
F,0.04,56,32,61.83
F,0.04,57,32,69.46
F,0.04,58,32,78.13
F,0.04,59,32,96.80
F,0.04,60,32,105.95
F,0.04,61,32,117.46
F,0.04,62,32,130.79
F,0.04,63,32,150.06
F,0.04,64,32,204.30
F,0.04,65,32,105.44
F,0.03,20,32,5.02
F,0.03,21,32,5.21
F,0.03,22,32,5.21
F,0.03,23,32,5.21
F,0.03,24,32,5.21
F,0.03,25,32,5.21
F,0.03,26,32,5.21
F,0.03,27,32,5.38
F,0.03,28,32,5.57
F,0.03,29,32,5.73
F,0.03,30,32,5.93
F,0.03,31,32,6.20
F,0.03,32,32,6.38
F,0.03,33,32,6.70
F,0.03,34,32,6.79
F,0.03,35,32,8.09
F,0.03,36,32,9.09
F,0.03,37,32,10.28
F,0.03,38,32,11.58
F,0.03,39,32,12.99
F,0.03,40,32,14.86
F,0.03,41,32,16.92
F,0.03,42,32,19.20
F,0.03,43,32,20.57
F,0.03,44,32,21.94
F,0.03,45,32,22.37
F,0.03,46,32,23.54
F,0.03,47,32,25.64
F,0.03,48,32,27.86
F,0.03,49,32,33.72
F,0.03,50,32,36.77
F,0.03,51,32,40.07
F,0.03,52,32,43.58
F,0.03,53,32,47.42
F,0.03,54,32,51.68
F,0.03,55,32,58.93
F,0.03,56,32,60.87
F,0.03,57,32,68.45
F,0.03,58,32,77.08
F,0.03,59,32,95.61
F,0.03,60,32,104.85
F,0.03,61,32,116.46
F,0.03,62,32,129.90
F,0.03,63,32,149.28
F,0.03,64,32,203.67
F,0.03,65,32,105.28
M,0.04,20,33,5.92
M,0.04,21,33,6.21
M,0.04,22,33,6.23
M,0.04,23,33,6.36
M,0.04,24,33,6.42
M,0.04,25,33,6.48
M,0.04,26,33,6.75
M,0.04,27,33,7.06
M,0.04,28,33,7.40
M,0.04,29,33,7.89
M,0.04,30,33,7.95
M,0.04,31,33,8.25
M,0.04,32,33,8.96
M,0.04,33,33,9.80
M,0.04,34,33,10.72
M,0.04,35,33,12.38
M,0.04,36,33,13.69
M,0.04,37,33,15.73
M,0.04,38,33,17.94
M,0.04,39,33,19.34
M,0.04,40,33,20.76
M,0.04,41,33,21.44
M,0.04,42,33,24.02
M,0.04,43,33,26.82
M,0.04,44,33,29.87
M,0.04,45,33,32.60
M,0.04,46,33,38.09
M,0.04,47,33,41.21
M,0.04,48,33,44.53
M,0.04,49,33,48.10
M,0.04,50,33,53.95
M,0.04,51,33,60.42
M,0.04,52,33,67.48
M,0.04,53,33,75.34
M,0.04,54,33,84.14
M,0.04,55,33,91.00
M,0.04,56,33,98.30
M,0.04,57,33,105.41
M,0.04,58,33,113.29
M,0.04,59,33,119.83
M,0.04,60,33,124.35
M,0.04,61,33,131.94
M,0.04,62,33,153.38
M,0.04,63,33,187.46
M,0.04,64,33,270.82
M,0.04,65,33,141.16
M,0.03,20,33,5.25
M,0.03,21,33,5.75
M,0.03,22,33,5.96
M,0.03,23,33,6.07
M,0.03,24,33,6.17
M,0.03,25,33,6.25
M,0.03,26,33,6.56
M,0.03,27,33,6.84
M,0.03,28,33,7.12
M,0.03,29,33,7.39
M,0.03,30,33,7.67
M,0.03,31,33,7.94
M,0.03,32,33,8.61
M,0.03,33,33,9.39
M,0.03,34,33,10.29
M,0.03,35,33,11.86
M,0.03,36,33,13.12
M,0.03,37,33,15.10
M,0.03,38,33,17.25
M,0.03,39,33,18.59
M,0.03,40,33,19.96
M,0.03,41,33,20.62
M,0.03,42,33,23.10
M,0.03,43,33,25.79
M,0.03,44,33,28.71
M,0.03,45,33,31.41
M,0.03,46,33,36.77
M,0.03,47,33,39.85
M,0.03,48,33,43.15
M,0.03,49,33,46.68
M,0.03,50,33,52.49
M,0.03,51,33,58.95
M,0.03,52,33,66.00
M,0.03,53,33,73.84
M,0.03,54,33,82.68
M,0.03,55,33,89.43
M,0.03,56,33,96.62
M,0.03,57,33,103.60
M,0.03,58,33,111.36
M,0.03,59,33,117.75
M,0.03,60,33,122.83
M,0.03,61,33,130.44
M,0.03,62,33,152.08
M,0.03,63,33,186.38
M,0.03,64,33,270.02
M,0.03,65,33,140.95
